station,date,tmpf,dwpf,relh,drct,sknt,alti,p01i,vsby,skyc1,metar
JFK,1/10/2019 20:30,0,0,0,310,14,29.78,0,10,OVC,KJFK 102030Z AUTO 31014KT 10SM OVC048 01/M08 A2978 RMK T00101080 MADISHF
JFK,1/10/2019 20:35,0,0,0,310,23,29.79,0,10,BKN,KJFK 102035Z AUTO 31023KT 10SM BKN048 01/M08 A2979 RMK T00101080 MADISHF
JFK,1/10/2019 20:40,0,0,0,300,23,29.79,0,10,BKN,KJFK 102040Z AUTO 30023KT 10SM BKN048 01/M08 A2979 RMK T00101080 MADISHF
JFK,1/10/2019 20:45,0,0,0,300,25,29.79,0,10,BKN,KJFK 102045Z AUTO 30025KT 10SM BKN046 01/M09 A2979 RMK T00101090 MADISHF
JFK,1/10/2019 20:50,0,0,0,310,21,29.79,0,10,SCT,KJFK 102050Z AUTO 31021G28KT 10SM SCT046 01/M08 A2979 RMK T00101080 MADISHF
JFK,1/10/2019 20:51,33.1,17.1,51.37,320,20,29.79,0,10,SCT,KJFK 102051Z 32020G31KT 10SM SCT046 BKN190 BKN250 01/M08 A2979 RMK AO2 PK WND 31033/2002 SLP089 T00061083 53021
JFK,1/10/2019 20:55,0,0,0,300,18,29.8,0,10,SCT,KJFK 102055Z AUTO 30018G24KT 10SM SCT046 01/M08 A2979 RMK T00101080 MADISHF
JFK,1/10/2019 21:00,0,0,0,300,24,29.8,0,10,SCT,KJFK 102100Z AUTO 30024KT 10SM SCT046 01/M08 A2979 RMK T00101080 MADISHF
JFK,1/10/2019 21:05,0,0,0,310,22,29.81,0,10,SCT,KJFK 102105Z AUTO 31022KT 10SM SCT046 01/M08 A2980 RMK T00101080 MADISHF
JFK,1/10/2019 21:10,0,0,0,310,27,29.82,0,10,FEW,KJFK 102110Z AUTO 31027KT 10SM FEW046 01/M08 A2981 RMK T00101080 MADISHF
JFK,1/10/2019 21:15,0,0,0,0,26,29.81,0,10,FEW,KJFK 102115Z AUTO ///26KT 10SM FEW046 01/M08 A2980 RMK T00101080 MADISHF
JFK,1/10/2019 21:20,0,0,0,310,25,29.81,0,10,FEW,KJFK 102120Z AUTO 31025KT 10SM FEW045 01/M08 A2980 RMK T00101080 MADISHF
JFK,1/10/2019 21:25,0,0,0,310,20,29.83,0,10,FEW,KJFK 102125Z AUTO 31020KT 10SM FEW045 01/M08 A2982 RMK T00101080 MADISHF
JFK,1/10/2019 21:30,0,0,0,300,24,29.83,0,10,CLR,KJFK 102130Z AUTO 30024KT 10SM CLR 01/M08 A2982 RMK T00101080 MADISHF
JFK,1/10/2019 21:35,0,0,0,310,28,29.83,0,10,CLR,KJFK 102135Z AUTO 31028KT 10SM CLR 01/M08 A2982 RMK T00101080 MADISHF
JFK,1/10/2019 21:40,0,0,0,300,24,29.84,0,10,CLR,KJFK 102140Z AUTO 30024KT 10SM CLR 01/M08 A2984 RMK T00101080 MADISHF
JFK,1/10/2019 21:45,0,0,0,310,23,29.84,0,10,CLR,KJFK 102145Z AUTO 31023KT 10SM CLR 01/M08 A2984 RMK T00101080 MADISHF
JFK,1/10/2019 21:50,0,0,0,310,23,29.84,0,10,SCT,KJFK 102150Z AUTO 31023G33KT 10SM SCT046 01/M08 A2984 RMK T00101080 MADISHF
JFK,1/10/2019 21:51,33.1,17.1,51.37,310,28,29.84,0,10,SCT,KJFK 102151Z 31028G35KT 10SM SCT046 BKN220 01/M08 A2984 RMK AO2 PK WND 31035/2151 SLP105 T00061083
JFK,1/10/2019 21:55,0,0,0,310,27,29.85,0,10,CLR,KJFK 102155Z AUTO 31027G33KT 10SM CLR 01/M08 A2985 RMK T00101080 MADISHF
JFK,1/10/2019 22:00,0,0,0,310,21,29.85,0,10,CLR,KJFK 102200Z AUTO 31021KT 10SM CLR 01/M08 A2985 RMK T00101080 MADISHF
JFK,1/10/2019 22:05,0,0,0,310,18,29.85,0,10,CLR,KJFK 102205Z AUTO 31018G24KT 10SM CLR 01/M08 A2985 RMK T00101080 MADISHF
JFK,1/10/2019 22:10,0,0,0,320,25,29.85,0,10,CLR,KJFK 102210Z AUTO 32025KT 10SM CLR 00/M08 A2985 RMK T00001080 MADISHF
JFK,1/10/2019 22:15,0,0,0,310,21,29.85,0,10,CLR,KJFK 102215Z AUTO 31021KT 10SM CLR 01/M08 A2985 RMK T00101080 MADISHF
JFK,1/10/2019 22:20,0,0,0,310,20,29.86,0,10,CLR,KJFK 102220Z AUTO 31020KT 10SM CLR 00/M08 A2986 RMK T00001080 MADISHF
JFK,1/10/2019 22:25,0,0,0,310,21,29.86,0,10,CLR,KJFK 102225Z AUTO 31021KT 10SM CLR 00/M09 A2986 RMK T00001090 MADISHF
JFK,1/10/2019 22:30,0,0,0,310,18,29.86,0,10,CLR,KJFK 102230Z AUTO 31018KT 10SM CLR 00/M08 A2986 RMK T00001080 MADISHF
JFK,1/10/2019 22:35,0,0,0,310,20,29.86,0,10,CLR,KJFK 102235Z AUTO 31020KT 10SM CLR 00/M09 A2986 RMK T00001090 MADISHF
JFK,1/10/2019 22:40,0,0,0,300,19,29.87,0,10,CLR,KJFK 102240Z AUTO 30019KT 10SM CLR 00/M09 A2987 RMK T00001090 MADISHF
JFK,1/10/2019 22:45,0,0,0,310,18,29.87,0,10,CLR,KJFK 102245Z AUTO 31018KT 10SM CLR 00/M09 A2987 RMK T00001090 MADISHF
JFK,1/10/2019 22:50,0,0,0,310,20,29.87,0,10,FEW,KJFK 102250Z AUTO 31020G30KT 10SM FEW046 00/M08 A2987 RMK T00001080 MADISHF
JFK,1/10/2019 22:51,32,17.1,53.7,300,22,29.86,0,10,FEW,KJFK 102251Z 30022G30KT 10SM FEW046 SCT230 00/M08 A2986 RMK AO2 PK WND 32033/2155 SLP112 T00001083
JFK,1/10/2019 22:55,0,0,0,320,22,29.87,0,10,CLR,KJFK 102255Z AUTO 32022KT 10SM CLR 00/M08 A2987 RMK T00001080 MADISHF
JFK,1/10/2019 23:00,0,0,0,310,24,29.87,0,10,CLR,KJFK 102300Z AUTO 31024KT 10SM CLR 00/M08 A2987 RMK T00001080 MADISHF
JFK,1/10/2019 23:05,0,0,0,310,24,29.87,0,10,CLR,KJFK 102305Z AUTO 31024KT 10SM CLR 00/M09 A2987 RMK T00001090 MADISHF
JFK,1/10/2019 23:10,0,0,0,310,22,29.88,0,10,CLR,KJFK 102310Z AUTO 31022KT 10SM CLR 00/M09 A2987 RMK T00001090 MADISHF
JFK,1/10/2019 23:15,0,0,0,310,22,29.88,0,10,CLR,KJFK 102315Z AUTO 31022KT 10SM CLR 00/M09 A2987 RMK T00001090 MADISHF
JFK,1/10/2019 23:20,0,0,0,320,21,29.89,0,10,CLR,KJFK 102320Z AUTO 32021KT 10SM CLR 00/M09 A2988 RMK T00001090 MADISHF
JFK,1/10/2019 23:25,0,0,0,320,20,29.89,0,10,CLR,KJFK 102325Z AUTO 32020KT 10SM CLR 00/M08 A2988 RMK T00001080 MADISHF
JFK,1/10/2019 23:30,0,0,0,320,22,29.89,0,10,CLR,KJFK 102330Z AUTO 32022KT 10SM CLR 00/M08 A2988 RMK T00001080 MADISHF
JFK,1/10/2019 23:35,0,0,0,320,21,29.9,0,10,CLR,KJFK 102335Z AUTO 32021KT 10SM CLR 00/M08 A2989 RMK T00001080 MADISHF
JFK,1/10/2019 23:40,0,0,0,320,19,29.9,0,10,CLR,KJFK 102340Z AUTO 32019KT 10SM CLR 00/M08 A2989 RMK T00001080 MADISHF
JFK,1/10/2019 23:45,0,0,0,310,18,29.89,0,10,CLR,KJFK 102345Z AUTO 31018KT 10SM CLR 00/M08 A2988 RMK T00001080 MADISHF
JFK,1/10/2019 23:50,0,0,0,310,21,29.9,0,10,FEW,KJFK 102350Z AUTO 31021KT 10SM FEW046 M01/M08 A2989 RMK T10101080 MADISHF
JFK,1/10/2019 23:51,30.9,17.1,56.14,310,21,29.9,0,10,FEW,KJFK 102351Z 31021G25KT 10SM FEW046 FEW250 M01/M08 A2990 RMK AO2 PK WND 33036/2313 SLP125 T10061083 10011 21006 51036
JFK,1/10/2019 23:55,0,0,0,310,26,29.9,0,10,CLR,KJFK 102355Z AUTO 31026G31KT 10SM CLR 00/M08 A2989 RMK T00001080 MADISHF
JFK,1/11/2019 00:00,0,0,0,310,23,29.9,0,10,CLR,KJFK 110000Z AUTO 31023KT 10SM CLR 00/M09 A2989 RMK T00001090 MADISHF
JFK,1/11/2019 00:05,0,0,0,0,21,29.91,0,10,CLR,KJFK 110005Z AUTO ///21KT 10SM CLR 00/M08 A2990 RMK T00001080 MADISHF
JFK,1/11/2019 00:10,0,0,0,320,19,29.91,0,10,CLR,KJFK 110010Z AUTO 32019KT 10SM CLR M01/M08 A2990 RMK T10101080 MADISHF
JFK,1/11/2019 00:15,0,0,0,310,20,29.91,0,10,CLR,KJFK 110015Z AUTO 31020KT 10SM CLR 00/M08 A2990 RMK T00001080 MADISHF
JFK,1/11/2019 00:20,0,0,0,320,17,29.91,0,10,CLR,KJFK 110020Z AUTO 32017KT 10SM CLR 00/M08 A2990 RMK T00001080 MADISHF
JFK,1/11/2019 00:25,0,0,0,310,16,29.92,0,10,CLR,KJFK 110025Z AUTO 31016KT 10SM CLR M01/M08 A2992 RMK T10101080 MADISHF
JFK,1/11/2019 00:30,0,0,0,320,17,29.92,0,10,CLR,KJFK 110030Z AUTO 32017KT 10SM CLR M01/M08 A2992 RMK T10101080 MADISHF
JFK,1/11/2019 00:35,0,0,0,310,17,29.91,0,10,CLR,KJFK 110035Z AUTO 31017KT 10SM CLR M01/M08 A2990 RMK T10101080 MADISHF
JFK,1/11/2019 00:40,0,0,0,310,17,29.92,0,10,CLR,KJFK 110040Z AUTO 31017KT 10SM CLR M01/M08 A2992 RMK T10101080 MADISHF
JFK,1/11/2019 00:45,0,0,0,310,19,29.92,0,10,CLR,KJFK 110045Z AUTO 31019KT 10SM CLR M01/M08 A2992 RMK T10101080 MADISHF
JFK,1/11/2019 00:50,0,0,0,320,21,29.93,0,10,FEW,KJFK 110050Z AUTO 32021KT 10SM FEW046 M01/M08 A2993 RMK T10101080 MADISHF
JFK,1/11/2019 00:51,30.9,17.1,56.14,320,20,29.93,0,10,FEW,KJFK 110051Z 32020G27KT 10SM FEW046 FEW250 M01/M08 A2993 RMK AO2 PK WND 31040/2356 SLP134 T10061083
JFK,1/11/2019 00:55,0,0,0,300,21,29.93,0,10,CLR,KJFK 110055Z AUTO 30021G27KT 10SM CLR M01/M08 A2993 RMK T10101080 MADISHF
JFK,1/11/2019 01:00,0,0,0,300,20,29.93,0,10,CLR,KJFK 110100Z AUTO 30020KT 10SM CLR 00/M08 A2993 RMK T00001080 MADISHF
JFK,1/11/2019 01:05,0,0,0,310,23,29.94,0,10,CLR,KJFK 110105Z AUTO 31023KT 10SM CLR 00/M08 A2994 RMK T00001080 MADISHF
JFK,1/11/2019 01:10,0,0,0,300,21,29.94,0,10,CLR,KJFK 110110Z AUTO 30021KT 10SM CLR 00/M08 A2994 RMK T00001080 MADISHF
JFK,1/11/2019 01:15,0,0,0,300,24,29.95,0,10,CLR,KJFK 110115Z AUTO 30024KT 10SM CLR M01/M08 A2995 RMK T10101080 MADISHF
JFK,1/11/2019 01:20,0,0,0,310,22,29.95,0,10,CLR,KJFK 110120Z AUTO 31022KT 10SM CLR M01/M08 A2995 RMK T10101080 CIG 044 W  MADISHF
JFK,1/11/2019 01:25,0,0,0,320,18,29.95,0,10,CLR,KJFK 110125Z AUTO 32018KT 10SM CLR M01/M08 A2995 RMK T10101080 CIG 044 W  MADISHF
JFK,1/11/2019 01:30,0,0,0,320,18,29.94,0,10,CLR,KJFK 110130Z AUTO 32018KT 10SM CLR M01/M08 A2994 RMK T10101080 CIG 043 W  MADISHF
JFK,1/11/2019 01:35,0,0,0,320,17,29.95,0,10,CLR,KJFK 110135Z AUTO 32017KT 10SM CLR 00/M08 A2995 RMK T00001080 CIG 043 W  MADISHF
JFK,1/11/2019 01:40,0,0,0,320,18,29.95,0,10,CLR,KJFK 110140Z AUTO 32018KT 10SM CLR M01/M08 A2995 RMK T10101080 MADISHF
JFK,1/11/2019 01:45,0,0,0,310,13,29.95,0,10,CLR,KJFK 110145Z AUTO 31013KT 10SM CLR M01/M08 A2995 RMK T10101080 MADISHF
JFK,1/11/2019 01:50,0,0,0,310,14,29.95,0,10,FEW,KJFK 110150Z AUTO 31014KT 10SM FEW044 M01/M08 A2995 RMK T10101080 MADISHF
JFK,1/11/2019 01:51,30.9,17.1,56.14,310,14,29.95,0,10,FEW,KJFK 110151Z 31014KT 10SM FEW044 M01/M08 A2995 RMK AO2 PK WND 30032/0119 SLP141 T10061083
JFK,1/11/2019 01:55,0,0,0,310,14,29.95,0,10,CLR,KJFK 110155Z AUTO 31014G19KT 10SM CLR M01/M08 A2995 RMK T10101080 MADISHF
JFK,1/11/2019 02:00,0,0,0,310,16,29.95,0,10,CLR,KJFK 110200Z AUTO 31016KT 10SM CLR M01/M08 A2995 RMK T10101080 MADISHF
JFK,1/11/2019 02:05,0,0,0,310,16,29.95,0,10,CLR,KJFK 110205Z AUTO 31016KT 10SM CLR M01/M08 A2995 RMK T10101080 MADISHF
JFK,1/11/2019 02:10,0,0,0,300,19,29.95,0,10,CLR,KJFK 110210Z AUTO 30019KT 10SM CLR M01/M08 A2995 RMK T10101080 MADISHF
JFK,1/11/2019 02:15,0,0,0,310,19,29.95,0,10,CLR,KJFK 110215Z AUTO 31019KT 10SM CLR M01/M08 A2995 RMK T10101080 MADISHF
JFK,1/11/2019 02:20,0,0,0,300,20,29.96,0,10,CLR,KJFK 110220Z AUTO 30020KT 10SM CLR M01/M09 A2995 RMK T10101090 MADISHF
JFK,1/11/2019 02:25,0,0,0,310,21,29.96,0,10,CLR,KJFK 110225Z AUTO 31021KT 10SM CLR M01/M09 A2995 RMK T10101090 MADISHF
JFK,1/11/2019 02:30,0,0,0,310,24,29.96,0,10,CLR,KJFK 110230Z AUTO 31024KT 10SM CLR M01/M09 A2995 RMK T10101090 MADISHF
JFK,1/11/2019 02:35,0,0,0,310,25,29.96,0,10,CLR,KJFK 110235Z AUTO 31025KT 10SM CLR M01/M09 A2995 RMK T10101090 MADISHF
JFK,1/11/2019 02:40,0,0,0,310,19,29.96,0,10,CLR,KJFK 110240Z AUTO 31019KT 10SM CLR M01/M09 A2995 RMK T10101090 MADISHF
JFK,1/11/2019 02:45,0,0,0,0,23,29.96,0,10,CLR,KJFK 110245Z AUTO ///23KT 10SM CLR M01/M09 A2995 RMK T10101090 MADISHF
JFK,1/11/2019 02:50,0,0,0,0,20,29.96,0,10,FEW,KJFK 110250Z AUTO ///20KT 10SM FEW044 M01/M09 A2995 RMK T10101090 MADISHF
JFK,1/11/2019 02:51,30.9,16,53.53,310,20,29.96,0,10,FEW,KJFK 110251Z 31020G29KT 10SM FEW044 M01/M09 A2996 RMK AO2 PK WND 32033/0236 SLP145 T10061089 51021
JFK,1/11/2019 02:55,0,0,0,0,22,29.96,0,10,CLR,KJFK 110255Z AUTO ///22G29KT 10SM CLR M01/M09 A2995 RMK T10101090 MADISHF
JFK,1/11/2019 03:00,0,0,0,320,20,29.96,0,10,CLR,KJFK 110300Z AUTO 32020KT 10SM CLR M01/M09 A2995 RMK T10101090 MADISHF
JFK,1/11/2019 03:05,0,0,0,0,20,29.96,0,10,CLR,KJFK 110305Z AUTO ///20KT 10SM CLR M01/M09 A2995 RMK T10101090 MADISHF
JFK,1/11/2019 03:10,0,0,0,300,13,29.96,0,10,CLR,KJFK 110310Z AUTO 30013KT 10SM CLR M01/M09 A2995 RMK T10101090 MADISHF
JFK,1/11/2019 03:15,0,0,0,310,14,29.96,0,10,CLR,KJFK 110315Z AUTO 31014KT 10SM CLR M01/M09 A2995 RMK T10101090 MADISHF
JFK,1/11/2019 03:20,0,0,0,310,20,29.96,0,10,CLR,KJFK 110320Z AUTO 31020KT 10SM CLR M01/M09 A2995 RMK T10101090 MADISHF
JFK,1/11/2019 03:25,0,0,0,300,18,29.96,0,10,CLR,KJFK 110325Z AUTO 30018KT 10SM CLR M01/M09 A2995 RMK T10101090 MADISHF
JFK,1/11/2019 03:30,0,0,0,310,17,29.97,0,10,CLR,KJFK 110330Z AUTO 31017KT 10SM CLR M01/M09 A2996 RMK T10101090 MADISHF
JFK,1/11/2019 03:35,0,0,0,310,22,29.97,0,10,CLR,KJFK 110335Z AUTO 31022KT 10SM CLR M01/M09 A2996 RMK T10101090 MADISHF
JFK,1/11/2019 03:40,0,0,0,310,24,29.97,0,10,CLR,KJFK 110340Z AUTO 31024KT 10SM CLR M01/M09 A2996 RMK T10101090 MADISHF
JFK,1/11/2019 03:45,0,0,0,300,20,29.97,0,10,CLR,KJFK 110345Z AUTO 30020KT 10SM CLR M01/M09 A2996 RMK T10101090 MADISHF
JFK,1/11/2019 03:50,0,0,0,300,23,29.97,0,10,SCT,KJFK 110350Z AUTO 30023KT 10SM SCT038 M01/M09 A2996 RMK T10101090 MADISHF
JFK,1/11/2019 03:51,30,16,55.52,300,22,29.97,0,10,SCT,KJFK 110351Z 30022G29KT 10SM SCT038 M01/M09 A2997 RMK AO2 PK WND 31030/0338 SLP147 T10111089
JFK,1/11/2019 03:55,0,0,0,300,21,29.96,0,10,CLR,KJFK 110355Z AUTO 30021KT 10SM CLR M01/M09 A2995 RMK T10101090 MADISHF
JFK,1/11/2019 04:00,0,0,0,310,20,29.97,0,10,CLR,KJFK 110400Z AUTO 31020KT 10SM CLR M02/M09 A2996 RMK T10201090 MADISHF
JFK,1/11/2019 04:05,0,0,0,310,21,29.98,0,10,CLR,KJFK 110405Z AUTO 31021KT 10SM CLR M02/M09 A2997 RMK T10201090 MADISHF
JFK,1/11/2019 04:10,0,0,0,310,26,29.98,0,10,CLR,KJFK 110410Z AUTO 31026KT 10SM CLR M02/M09 A2997 RMK T10201090 MADISHF
JFK,1/11/2019 04:15,0,0,0,310,22,29.98,0,10,CLR,KJFK 110415Z AUTO 31022KT 10SM CLR M02/M09 A2997 RMK T10201090 MADISHF
JFK,1/11/2019 04:20,0,0,0,300,24,29.98,0,10,CLR,KJFK 110420Z AUTO 30024KT 10SM CLR M02/M10 A2997 RMK T10201100 MADISHF
JFK,1/11/2019 04:25,0,0,0,310,24,29.98,0,10,CLR,KJFK 110425Z AUTO 31024KT 10SM CLR M02/M10 A2997 RMK T10201100 MADISHF
JFK,1/11/2019 04:30,0,0,0,310,23,29.98,0,10,CLR,KJFK 110430Z AUTO 31023KT 10SM CLR M02/M10 A2997 RMK T10201100 MADISHF
JFK,1/11/2019 04:35,0,0,0,310,17,29.98,0,10,CLR,KJFK 110435Z AUTO 31017KT 10SM CLR M02/M10 A2997 RMK T10201100 MADISHF
JFK,1/11/2019 04:40,0,0,0,310,23,29.98,0,10,CLR,KJFK 110440Z AUTO 31023KT 10SM CLR M02/M10 A2997 RMK T10201100 MADISHF
JFK,1/11/2019 04:45,0,0,0,300,20,29.99,0,10,CLR,KJFK 110445Z AUTO 30020KT 10SM CLR M02/M10 A2998 RMK T10201100 MADISHF
JFK,1/11/2019 04:50,0,0,0,300,17,29.99,0,10,FEW,KJFK 110450Z AUTO 30017KT 10SM FEW039 M02/M10 A2998 RMK T10201100 MADISHF
JFK,1/11/2019 04:51,28,14,55.21,310,19,29.99,0,10,FEW,KJFK 110451Z 31019G29KT 10SM FEW040 M02/M10 A2999 RMK AO2 PK WND 31033/0427 SLP154 T10221100 400221022
JFK,1/11/2019 04:55,0,0,0,320,21,29.99,0,10,CLR,KJFK 110455Z AUTO 32021KT 10SM CLR M02/M10 A2998 RMK T10201100 MADISHF
JFK,1/11/2019 05:00,0,0,0,320,24,29.98,0,10,CLR,KJFK 110500Z AUTO 32024KT 10SM CLR M02/M10 A2997 RMK T10201100 MADISHF
JFK,1/11/2019 05:05,0,0,0,320,22,29.98,0,10,CLR,KJFK 110505Z AUTO 32022KT 10SM CLR M02/M10 A2997 RMK T10201100 MADISHF
JFK,1/11/2019 05:10,0,0,0,300,23,29.99,0,10,CLR,KJFK 110510Z AUTO 30023KT 10SM CLR M02/M10 A2998 RMK T10201100 MADISHF
JFK,1/11/2019 05:15,0,0,0,300,18,29.99,0,10,CLR,KJFK 110515Z AUTO 30018KT 10SM CLR M02/M10 A2998 RMK T10201100 MADISHF
JFK,1/11/2019 05:20,0,0,0,300,21,29.99,0,10,CLR,KJFK 110520Z AUTO 30021KT 10SM CLR M02/M10 A2998 RMK T10201100 MADISHF
JFK,1/11/2019 05:25,0,0,0,310,24,29.99,0,10,CLR,KJFK 110525Z AUTO 31024KT 10SM CLR M02/M10 A2998 RMK T10201100 MADISHF
JFK,1/11/2019 05:30,0,0,0,300,21,29.99,0,10,FEW,KJFK 110530Z AUTO 30021KT 10SM FEW039 M02/M11 A2998 RMK T10201110 MADISHF
JFK,1/11/2019 05:35,0,0,0,300,19,29.99,0,10,FEW,KJFK 110535Z AUTO 30019KT 10SM FEW039 M02/M11 A2998 RMK T10201110 MADISHF
JFK,1/11/2019 05:40,0,0,0,300,17,30,0,10,FEW,KJFK 110540Z AUTO 30017KT 10SM FEW039 M02/M11 A3000 RMK T10201110 MADISHF
JFK,1/11/2019 05:45,0,0,0,310,22,30,0,10,FEW,KJFK 110545Z AUTO 31022KT 10SM FEW039 M02/M11 A3000 RMK T10201110 MADISHF
JFK,1/11/2019 05:50,0,0,0,310,20,30,0,10,FEW,KJFK 110550Z AUTO 31020KT 10SM FEW039 M02/M11 A3000 RMK T10201110 MADISHF
JFK,1/11/2019 05:51,28,12.9,52.61,310,20,30,0,10,FEW,KJFK 110551Z 31020G27KT 10SM FEW040 M02/M11 A3000 RMK AO2 PK WND 30030/0528 SLP160 T10221106 10000 21022 53014
JFK,1/11/2019 05:55,0,0,0,310,22,30.01,0,10,CLR,KJFK 110555Z AUTO 31022KT 10SM CLR M02/M11 A3001 RMK T10201110 MADISHF
JFK,1/11/2019 06:00,0,0,0,310,17,30.01,0,10,FEW,KJFK 110600Z AUTO 31017KT 10SM FEW043 M02/M11 A3001 RMK T10201110 MADISHF
JFK,1/11/2019 06:05,0,0,0,310,16,30.01,0,10,FEW,KJFK 110605Z AUTO 31016KT 10SM FEW043 M02/M11 A3001 RMK T10201110 MADISHF
JFK,1/11/2019 06:10,0,0,0,310,17,30.01,0,10,FEW,KJFK 110610Z AUTO 31017KT 10SM FEW043 M02/M11 A3001 RMK T10201110 MADISHF
JFK,1/11/2019 06:15,0,0,0,320,19,30.02,0,10,FEW,KJFK 110615Z AUTO 32019KT 10SM FEW043 M02/M10 A3002 RMK T10201100 MADISHF
JFK,1/11/2019 06:20,0,0,0,320,16,30.02,0,10,FEW,KJFK 110620Z AUTO 32016KT 10SM FEW043 M03/M10 A3002 RMK T10301100 MADISHF
JFK,1/11/2019 06:25,0,0,0,320,16,30.02,0,10,FEW,KJFK 110625Z AUTO 32016KT 10SM FEW043 M03/M10 A3002 RMK T10301100 MADISHF
JFK,1/11/2019 06:30,0,0,0,300,15,30.02,0,10,FEW,KJFK 110630Z AUTO 30015KT 10SM FEW043 M03/M10 A3002 RMK T10301100 MADISHF
JFK,1/11/2019 06:35,0,0,0,320,15,30.03,0,10,FEW,KJFK 110635Z AUTO 32015KT 10SM FEW043 M03/M10 A3003 RMK T10301100 MADISHF
JFK,1/11/2019 06:40,0,0,0,310,19,30.03,0,10,FEW,KJFK 110640Z AUTO 31019KT 10SM FEW043 M03/M10 A3003 RMK T10301100 MADISHF
JFK,1/11/2019 06:45,0,0,0,0,21,30.03,0,10,FEW,KJFK 110645Z AUTO ///21KT 10SM FEW043 M03/M10 A3003 RMK T10301100 MADISHF
JFK,1/11/2019 06:50,0,0,0,310,20,30.03,0,10,FEW,KJFK 110650Z AUTO 31020KT 10SM FEW043 M03/M11 A3003 RMK T10301110 MADISHF
JFK,1/11/2019 06:51,27,12.9,54.82,320,21,30.03,0,10,FEW,KJFK 110651Z 32021G28KT 10SM FEW043 M03/M11 A3003 RMK AO2 PK WND 32028/0646 SLP170 T10281106
JFK,1/11/2019 06:55,0,0,0,320,19,30.04,0,10,CLR,KJFK 110655Z AUTO 32019KT 10SM CLR M03/M11 A3004 RMK T10301110 MADISHF
JFK,1/11/2019 07:00,0,0,0,320,18,30.04,0,10,CLR,KJFK 110700Z AUTO 32018KT 10SM CLR M03/M11 A3004 RMK T10301110 MADISHF
JFK,1/11/2019 07:05,0,0,0,310,19,30.04,0,10,CLR,KJFK 110705Z AUTO 31019KT 10SM CLR M03/M11 A3004 RMK T10301110 MADISHF
JFK,1/11/2019 07:10,0,0,0,310,16,30.05,0,10,FEW,KJFK 110710Z AUTO 31016KT 10SM FEW043 M03/M11 A3004 RMK T10301110 MADISHF
JFK,1/11/2019 07:15,0,0,0,320,19,30.05,0,10,FEW,KJFK 110715Z AUTO 32019KT 10SM FEW043 M03/M11 A3004 RMK T10301110 MADISHF
JFK,1/11/2019 07:20,0,0,0,310,15,30.05,0,10,FEW,KJFK 110720Z AUTO 31015KT 10SM FEW043 M03/M11 A3004 RMK T10301110 MADISHF
JFK,1/11/2019 07:25,0,0,0,310,15,30.05,0,10,FEW,KJFK 110725Z AUTO 31015KT 10SM FEW043 M03/M11 A3004 RMK T10301110 MADISHF
JFK,1/11/2019 07:30,0,0,0,320,15,30.05,0,10,FEW,KJFK 110730Z AUTO 32015KT 10SM FEW043 M03/M11 A3004 RMK T10301110 MADISHF
JFK,1/11/2019 07:35,0,0,0,310,13,30.06,0,10,FEW,KJFK 110735Z AUTO 31013KT 10SM FEW043 M03/M11 A3005 RMK T10301110 MADISHF
JFK,1/11/2019 07:40,0,0,0,310,14,30.06,0,10,FEW,KJFK 110740Z AUTO 31014G19KT 10SM FEW043 M03/M11 A3005 RMK T10301110 MADISHF
JFK,1/11/2019 07:45,0,0,0,310,19,30.06,0,10,FEW,KJFK 110745Z AUTO 31019KT 10SM FEW045 M03/M11 A3005 RMK T10301110 MADISHF
JFK,1/11/2019 07:50,0,0,0,320,20,30.07,0,10,FEW,KJFK 110750Z AUTO 32020KT 10SM FEW045 M03/M12 A3006 RMK T10301120 MADISHF
JFK,1/11/2019 07:51,26.1,10.9,52.07,320,20,30.07,0,10,FEW,KJFK 110751Z 32020KT 10SM FEW045 M03/M12 A3007 RMK AO2 PK WND 31026/0742 SLP180 T10331117
JFK,1/11/2019 07:55,0,0,0,300,18,30.06,0,10,CLR,KJFK 110755Z AUTO 30018KT 10SM CLR M03/M12 A3005 RMK T10301120 MADISHF
JFK,1/11/2019 08:00,0,0,0,320,23,30.07,0,10,CLR,KJFK 110800Z AUTO 32023KT 10SM CLR M03/M12 A3006 RMK T10301120 MADISHF
JFK,1/11/2019 08:05,0,0,0,310,17,30.07,0,10,FEW,KJFK 110805Z AUTO 31017KT 10SM FEW045 M03/M12 A3006 RMK T10301120 MADISHF
JFK,1/11/2019 08:10,0,0,0,320,16,30.07,0,10,FEW,KJFK 110810Z AUTO 32016KT 10SM FEW045 M03/M12 A3006 RMK T10301120 MADISHF
JFK,1/11/2019 08:15,0,0,0,320,20,30.07,0,10,FEW,KJFK 110815Z AUTO 32020KT 10SM FEW045 M03/M12 A3006 RMK T10301120 MADISHF
JFK,1/11/2019 08:20,0,0,0,310,14,30.07,0,10,FEW,KJFK 110820Z AUTO 31014KT 10SM FEW045 M03/M12 A3006 RMK T10301120 MADISHF
JFK,1/11/2019 08:25,0,0,0,320,16,30.06,0,10,FEW,KJFK 110825Z AUTO 32016KT 10SM FEW045 M03/M12 A3005 RMK T10301120 MADISHF
JFK,1/11/2019 08:30,0,0,0,320,15,30.06,0,10,FEW,KJFK 110830Z AUTO 32015KT 10SM FEW045 M03/M12 A3005 RMK T10301120 MADISHF
